D0911C,"Chess genius Bobby Fischer, now in a Japanese detention cell awaiting deportation to the United States, will be allowed to leave Japan for Iceland if that country grants him citizenship, an opposition party leader said Wednesday.","Chess legend Bobby Fischer was on  Monday granted citizenship by the parliament of Iceland, a move  which could allow him to avoid deportation from Japan to the United  States where he is wanted for violating sanctions against the former  Yugoslavia."
D0911C,"Fischer became world chess champion in a 1972 match in Iceland against the Soviet Union's Boris Spassky, and some of his Icelandic supporters have campaigned to help him out of gratitude for putting Iceland in the global spotlight.","Iceland's parliament voted Monday to grant Icelandic citizenship to the American chess champion Bobby Fischer, laying the groundwork, his supporters said, for his release from the Japanese prison where he has been detained since last summer."
D0911C,"Fischer became world chess champion in a 1972 match in Iceland against the Soviet Union's Boris Spassky, and some of his Icelandic supporters have campaigned to help him out of gratitude for putting Iceland in the global spotlight.","Chess legend Bobby Fischer was on  Monday granted citizenship by the parliament of Iceland, a move  which could allow him to avoid deportation from Japan to the United  States where he is wanted for violating sanctions against the former  Yugoslavia."
D0911C,"Iceland's parliament voted Monday to grant Icelandic citizenship to the American chess champion Bobby Fischer, laying the groundwork, his supporters said, for his release from the Japanese prison where he has been detained since last summer.","Chess legend Bobby Fischer was on  Monday granted citizenship by the parliament of Iceland, a move  which could allow him to avoid deportation from Japan to the United  States where he is wanted for violating sanctions against the former  Yugoslavia."
D0912C,"Nonetheless, Bush added, withdrawing U.S. troops from Iraq before that nation's security forces are able to cope with the ongoing insurgency ``would send a terrible signal to the enemy,'' that the United States is weak and easily intimidated While Bush met with Vice President Dick Cheney, Secretary of Defense Donald Rumsfeld, and Secretary of State Condoleezza Rice to discuss the war and other foreign policy concerns, a growing clutch of protesters were encamped along the muddy shoulder of the narrow, winding road leading to Bush's 1,600-acre ranch.","Cindy Sheehan, the mother of a soldier killed in Iraq who has been camped outside President Bush's ranch near Crawford, Texas, has taken her antiwar protest to the Internet, joining a conference call with bloggers around the country, along with a stray congresswoman."
D0912C,"Nonetheless, Bush added, withdrawing U.S. troops from Iraq before that nation's security forces are able to cope with the ongoing insurgency ``would send a terrible signal to the enemy,'' that the United States is weak and easily intimidated While Bush met with Vice President Dick Cheney, Secretary of Defense Donald Rumsfeld, and Secretary of State Condoleezza Rice to discuss the war and other foreign policy concerns, a growing clutch of protesters were encamped along the muddy shoulder of the narrow, winding road leading to Bush's 1,600-acre ranch.","As a roadside anti-war vigil initiated by a California woman who lost a son in Iraq continued near his ranch Thursday, President Bush said that he sympathizes with her loss but that agreeing to her demand to immediately withdraw troops ``would be a mistake for the security of this country.''"
D0912C,"Nonetheless, Bush added, withdrawing U.S. troops from Iraq before that nation's security forces are able to cope with the ongoing insurgency ``would send a terrible signal to the enemy,'' that the United States is weak and easily intimidated While Bush met with Vice President Dick Cheney, Secretary of Defense Donald Rumsfeld, and Secretary of State Condoleezza Rice to discuss the war and other foreign policy concerns, a growing clutch of protesters were encamped along the muddy shoulder of the narrow, winding road leading to Bush's 1,600-acre ranch.","Two senior White House aides met here on Saturday with the angry mother of a fallen U.S. soldier, but they rejected Cindy Sheehan's demand for a direct accounting from President Bush for the way he has conducted the war in Iraq."
D0912C,"Nonetheless, Bush added, withdrawing U.S. troops from Iraq before that nation's security forces are able to cope with the ongoing insurgency ``would send a terrible signal to the enemy,'' that the United States is weak and easily intimidated While Bush met with Vice President Dick Cheney, Secretary of Defense Donald Rumsfeld, and Secretary of State Condoleezza Rice to discuss the war and other foreign policy concerns, a growing clutch of protesters were encamped along the muddy shoulder of the narrow, winding road leading to Bush's 1,600-acre ranch.","The mother of an American soldier killed in Iraq led a protest march on President Bush's ranch here on Saturday, prompting the White House to send two senior officials to meet her after she was blocked by the authorities from approaching Bush's home."
D0912C,"Cindy Sheehan, the mother of a soldier killed in Iraq who has been camped outside President Bush's ranch near Crawford, Texas, has taken her antiwar protest to the Internet, joining a conference call with bloggers around the country, along with a stray congresswoman.","As a roadside anti-war vigil initiated by a California woman who lost a son in Iraq continued near his ranch Thursday, President Bush said that he sympathizes with her loss but that agreeing to her demand to immediately withdraw troops ``would be a mistake for the security of this country.''"
D0912C,"Cindy Sheehan, the mother of a soldier killed in Iraq who has been camped outside President Bush's ranch near Crawford, Texas, has taken her antiwar protest to the Internet, joining a conference call with bloggers around the country, along with a stray congresswoman.","Two senior White House aides met here on Saturday with the angry mother of a fallen U.S. soldier, but they rejected Cindy Sheehan's demand for a direct accounting from President Bush for the way he has conducted the war in Iraq."
D0912C,"Cindy Sheehan, the mother of a soldier killed in Iraq who has been camped outside President Bush's ranch near Crawford, Texas, has taken her antiwar protest to the Internet, joining a conference call with bloggers around the country, along with a stray congresswoman.","The mother of an American soldier killed in Iraq led a protest march on President Bush's ranch here on Saturday, prompting the White House to send two senior officials to meet her after she was blocked by the authorities from approaching Bush's home."
D0912C,"As a roadside anti-war vigil initiated by a California woman who lost a son in Iraq continued near his ranch Thursday, President Bush said that he sympathizes with her loss but that agreeing to her demand to immediately withdraw troops ``would be a mistake for the security of this country.''","Two senior White House aides met here on Saturday with the angry mother of a fallen U.S. soldier, but they rejected Cindy Sheehan's demand for a direct accounting from President Bush for the way he has conducted the war in Iraq."
D0912C,"As a roadside anti-war vigil initiated by a California woman who lost a son in Iraq continued near his ranch Thursday, President Bush said that he sympathizes with her loss but that agreeing to her demand to immediately withdraw troops ``would be a mistake for the security of this country.''","The mother of an American soldier killed in Iraq led a protest march on President Bush's ranch here on Saturday, prompting the White House to send two senior officials to meet her after she was blocked by the authorities from approaching Bush's home."
D0912C,"Two senior White House aides met here on Saturday with the angry mother of a fallen U.S. soldier, but they rejected Cindy Sheehan's demand for a direct accounting from President Bush for the way he has conducted the war in Iraq.","The mother of an American soldier killed in Iraq led a protest march on President Bush's ranch here on Saturday, prompting the White House to send two senior officials to meet her after she was blocked by the authorities from approaching Bush's home."
D0913C,"A granite monument of the Ten Commandments outside the Texas Capitol amounts to an unconstitutional government endorsement of religion, a lawyer favoring a high wall between church and state told the Supreme Court on Wednesday.","Four justices -- John Paul Stevens, David H. Souter, Ruth Bader Ginsburg and Stephen G. Breyer -- support a distinct separation of church and state, and signaled they are likely to vote to strike down the religious displays in Texas and Kentucky."
D0913C,"A granite monument of the Ten Commandments outside the Texas Capitol amounts to an unconstitutional government endorsement of religion, a lawyer favoring a high wall between church and state told the Supreme Court on Wednesday.",Justice Stephen G. Breyer said he had reluctantly and tentatively come to the conclusion that there was no way for the court to decide religious display cases other than by evaluating the divisive nature of the display on a case-by-case basis.
D0913C,"A granite monument of the Ten Commandments outside the Texas Capitol amounts to an unconstitutional government endorsement of religion, a lawyer favoring a high wall between church and state told the Supreme Court on Wednesday.",The Supreme Court decided to hear the Texas and Kentucky cases amid a national debate on religion's role in government.
D0913C,"A granite monument of the Ten Commandments outside the Texas Capitol amounts to an unconstitutional government endorsement of religion, a lawyer favoring a high wall between church and state told the Supreme Court on Wednesday.","The Ten Commandments monument on the Texas Capitol grounds should remain because it is a cultural and historical symbol that does not violate the separation of church and state, Texas Attorney General Greg Abbott told the U.S. Supreme Court Wednesday."
D0913C,"Four justices -- John Paul Stevens, David H. Souter, Ruth Bader Ginsburg and Stephen G. Breyer -- support a distinct separation of church and state, and signaled they are likely to vote to strike down the religious displays in Texas and Kentucky.",Justice Stephen G. Breyer said he had reluctantly and tentatively come to the conclusion that there was no way for the court to decide religious display cases other than by evaluating the divisive nature of the display on a case-by-case basis.
D0913C,"Four justices -- John Paul Stevens, David H. Souter, Ruth Bader Ginsburg and Stephen G. Breyer -- support a distinct separation of church and state, and signaled they are likely to vote to strike down the religious displays in Texas and Kentucky.",The Supreme Court decided to hear the Texas and Kentucky cases amid a national debate on religion's role in government.
D0913C,"Four justices -- John Paul Stevens, David H. Souter, Ruth Bader Ginsburg and Stephen G. Breyer -- support a distinct separation of church and state, and signaled they are likely to vote to strike down the religious displays in Texas and Kentucky.","The Ten Commandments monument on the Texas Capitol grounds should remain because it is a cultural and historical symbol that does not violate the separation of church and state, Texas Attorney General Greg Abbott told the U.S. Supreme Court Wednesday."
D0913C,Justice Stephen G. Breyer said he had reluctantly and tentatively come to the conclusion that there was no way for the court to decide religious display cases other than by evaluating the divisive nature of the display on a case-by-case basis.,The Supreme Court decided to hear the Texas and Kentucky cases amid a national debate on religion's role in government.
D0913C,Justice Stephen G. Breyer said he had reluctantly and tentatively come to the conclusion that there was no way for the court to decide religious display cases other than by evaluating the divisive nature of the display on a case-by-case basis.,"The Ten Commandments monument on the Texas Capitol grounds should remain because it is a cultural and historical symbol that does not violate the separation of church and state, Texas Attorney General Greg Abbott told the U.S. Supreme Court Wednesday."
D0913C,The Supreme Court decided to hear the Texas and Kentucky cases amid a national debate on religion's role in government.,"The Ten Commandments monument on the Texas Capitol grounds should remain because it is a cultural and historical symbol that does not violate the separation of church and state, Texas Attorney General Greg Abbott told the U.S. Supreme Court Wednesday."
D0914C,"Ambulances were seen shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled bloodied victims on stretchers.","Ambulances were shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled in bloodied victims, including children, on stretchers."
D0914C,"Ambulances were seen shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled bloodied victims on stretchers.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the vast Hilton hotel in Taba at the main border crossing point between Egypt and Israel."
D0914C,"Ambulances were seen shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled bloodied victims on stretchers.","Two explosions in tourist camps in Egypt's Sinai desert which followed a massive blast at a hotel in the resort of Taba late Thursday were probably caused by car bombs, the region's governor said."
D0914C,"Ambulances were seen shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled bloodied victims on stretchers.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the Hilton hotel in Taba, a tiny town just across the border from Israel."
D0914C,"Ambulances were shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled in bloodied victims, including children, on stretchers.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the vast Hilton hotel in Taba at the main border crossing point between Egypt and Israel."
D0914C,"Ambulances were shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled in bloodied victims, including children, on stretchers.","Two explosions in tourist camps in Egypt's Sinai desert which followed a massive blast at a hotel in the resort of Taba late Thursday were probably caused by car bombs, the region's governor said."
D0914C,"Ambulances were shuttling across the border checkpoint between Taba and the Israeli resort of Eilat, where hospital staff wheeled in bloodied victims, including children, on stretchers.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the Hilton hotel in Taba, a tiny town just across the border from Israel."
D0914C,"We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the vast Hilton hotel in Taba at the main border crossing point between Egypt and Israel.","Two explosions in tourist camps in Egypt's Sinai desert which followed a massive blast at a hotel in the resort of Taba late Thursday were probably caused by car bombs, the region's governor said."
D0914C,"We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the vast Hilton hotel in Taba at the main border crossing point between Egypt and Israel.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the Hilton hotel in Taba, a tiny town just across the border from Israel."
D0914C,"Two explosions in tourist camps in Egypt's Sinai desert which followed a massive blast at a hotel in the resort of Taba late Thursday were probably caused by car bombs, the region's governor said.","We know dozens of Israelis have been killed,"" an Israeli police source said after a massive explosion devastated the Hilton hotel in Taba, a tiny town just across the border from Israel."
D0915C,"Allawi's party has had 22 of its members killed in the space of  two months, party official Imad Shbib told AFP on January 11, adding  that as many as 44 had been murdered since the fall of Saddam  ","Allawi's party has had at least 22 of its members killed in the  space of two months, party official Imad Shbib said earlier this  month, adding that as many as 44 had been murdered since the fall of  Saddam Hussein's regime in April 2003."
D0915C,"Allawi's party has had 22 of its members killed in the space of  two months, party official Imad Shbib told AFP on January 11, adding  that as many as 44 had been murdered since the fall of Saddam  ","At least 30 people were killed in Iraq  as insurgents intensified attacks on Iraqi and US targets, and  election workers backed by troops started distributing ballot boxes  for the vote in just two days' time."
D0915C,"Allawi's party has had 22 of its members killed in the space of  two months, party official Imad Shbib told AFP on January 11, adding  that as many as 44 had been murdered since the fall of Saddam  ","Insurgents set off a car bomb and  attacked voting stations and security forces in several Iraqi cities  Friday, killing at least six people as campaigning for the election  wrapped up and voters began casting their ballots abroad."
D0915C,"Allawi's party has had 22 of its members killed in the space of  two months, party official Imad Shbib told AFP on January 11, adding  that as many as 44 had been murdered since the fall of Saddam  ",Six police were killed in other attacks around Baghdad and  strikes against poll stations were reported across Iraq on the eve  of the country's historic election.
D0915C,"Allawi's party has had at least 22 of its members killed in the  space of two months, party official Imad Shbib said earlier this  month, adding that as many as 44 had been murdered since the fall of  Saddam Hussein's regime in April 2003.","At least 30 people were killed in Iraq  as insurgents intensified attacks on Iraqi and US targets, and  election workers backed by troops started distributing ballot boxes  for the vote in just two days' time."
D0915C,"Allawi's party has had at least 22 of its members killed in the  space of two months, party official Imad Shbib said earlier this  month, adding that as many as 44 had been murdered since the fall of  Saddam Hussein's regime in April 2003.","Insurgents set off a car bomb and  attacked voting stations and security forces in several Iraqi cities  Friday, killing at least six people as campaigning for the election  wrapped up and voters began casting their ballots abroad."
D0915C,"Allawi's party has had at least 22 of its members killed in the  space of two months, party official Imad Shbib said earlier this  month, adding that as many as 44 had been murdered since the fall of  Saddam Hussein's regime in April 2003.",Six police were killed in other attacks around Baghdad and  strikes against poll stations were reported across Iraq on the eve  of the country's historic election.
D0915C,"At least 30 people were killed in Iraq  as insurgents intensified attacks on Iraqi and US targets, and  election workers backed by troops started distributing ballot boxes  for the vote in just two days' time.","Insurgents set off a car bomb and  attacked voting stations and security forces in several Iraqi cities  Friday, killing at least six people as campaigning for the election  wrapped up and voters began casting their ballots abroad."
D0915C,"At least 30 people were killed in Iraq  as insurgents intensified attacks on Iraqi and US targets, and  election workers backed by troops started distributing ballot boxes  for the vote in just two days' time.",Six police were killed in other attacks around Baghdad and  strikes against poll stations were reported across Iraq on the eve  of the country's historic election.
D0915C,"Insurgents set off a car bomb and  attacked voting stations and security forces in several Iraqi cities  Friday, killing at least six people as campaigning for the election  wrapped up and voters began casting their ballots abroad.",Six police were killed in other attacks around Baghdad and  strikes against poll stations were reported across Iraq on the eve  of the country's historic election.
D0916C,"Angry Sunni Arabs protested  Tuesday at a raid on a Baghdad mosque by US and Iraqi soldiers  looking for a kidnapped US woman reporter, the latest victim in a  series of abductions of Westerners in Iraq.","Jill Carroll, 28, a freelance reporter working for the Christian  Science Monitor, was seized by gunmen on Saturday after calling by  the office of a prominent Sunni politician, the US newspaper  confirmed on Monday."
D0916C,"Angry Sunni Arabs protested  Tuesday at a raid on a Baghdad mosque by US and Iraqi soldiers  looking for a kidnapped US woman reporter, the latest victim in a  series of abductions of Westerners in Iraq.","The US military said the raid was linked to the hunt for  kidnapped Jill Carroll, a freelance journalist working for the  Christian Science Monitor."
D0916C,"Angry Sunni Arabs protested  Tuesday at a raid on a Baghdad mosque by US and Iraqi soldiers  looking for a kidnapped US woman reporter, the latest victim in a  series of abductions of Westerners in Iraq.","Carroll was abducted in western Baghdad on Saturday, by  kidnappers who killed her Iraqi interpreter, the paper said in a  statement, calling for her release."
D0916C,"Angry Sunni Arabs protested  Tuesday at a raid on a Baghdad mosque by US and Iraqi soldiers  looking for a kidnapped US woman reporter, the latest victim in a  series of abductions of Westerners in Iraq.","The Christian Science Monitor  newspaper on Monday pleaded for the release of American reporter  Jill Carroll, seized in Baghdad by abductors who gunned down her  Iraqi translator."
D0916C,"Jill Carroll, 28, a freelance reporter working for the Christian  Science Monitor, was seized by gunmen on Saturday after calling by  the office of a prominent Sunni politician, the US newspaper  confirmed on Monday.","The US military said the raid was linked to the hunt for  kidnapped Jill Carroll, a freelance journalist working for the  Christian Science Monitor."
D0916C,"Jill Carroll, 28, a freelance reporter working for the Christian  Science Monitor, was seized by gunmen on Saturday after calling by  the office of a prominent Sunni politician, the US newspaper  confirmed on Monday.","Carroll was abducted in western Baghdad on Saturday, by  kidnappers who killed her Iraqi interpreter, the paper said in a  statement, calling for her release."
D0916C,"Jill Carroll, 28, a freelance reporter working for the Christian  Science Monitor, was seized by gunmen on Saturday after calling by  the office of a prominent Sunni politician, the US newspaper  confirmed on Monday.","The Christian Science Monitor  newspaper on Monday pleaded for the release of American reporter  Jill Carroll, seized in Baghdad by abductors who gunned down her  Iraqi translator."
D0916C,"The US military said the raid was linked to the hunt for  kidnapped Jill Carroll, a freelance journalist working for the  Christian Science Monitor.","Carroll was abducted in western Baghdad on Saturday, by  kidnappers who killed her Iraqi interpreter, the paper said in a  statement, calling for her release."
D0916C,"The US military said the raid was linked to the hunt for  kidnapped Jill Carroll, a freelance journalist working for the  Christian Science Monitor.","The Christian Science Monitor  newspaper on Monday pleaded for the release of American reporter  Jill Carroll, seized in Baghdad by abductors who gunned down her  Iraqi translator."
D0916C,"Carroll was abducted in western Baghdad on Saturday, by  kidnappers who killed her Iraqi interpreter, the paper said in a  statement, calling for her release.","The Christian Science Monitor  newspaper on Monday pleaded for the release of American reporter  Jill Carroll, seized in Baghdad by abductors who gunned down her  Iraqi translator."
D0917C,"Cardinal Claudio Hummes of Sao Paolo demonstrated his concern for labor by offering shelter to striking metalworkers; Jorge Mario Bergoglio of Buenos Aires is a Jesuit priest who prefers to travel by bus and refused to live in the local archbishop's mansion; and Cardinal Oscar Andres Rodriguez Maradiaga of Tegucigalpa, Honduras, is an advocate for the poor who drew critical attention when he blasted US newspapers, including The Boston Globe, for their coverage of the clergy sexual-abuse crisis.","The cardinals drew lots last week for rooms in the $20 million ""Domus Sanctae Marthae"" (St. Martha's House), a hotel built by John Paul II and operated by the Daughters of Charity of St. Vincent DePaul."
D0917C,"Cardinal Claudio Hummes of Sao Paolo demonstrated his concern for labor by offering shelter to striking metalworkers; Jorge Mario Bergoglio of Buenos Aires is a Jesuit priest who prefers to travel by bus and refused to live in the local archbishop's mansion; and Cardinal Oscar Andres Rodriguez Maradiaga of Tegucigalpa, Honduras, is an advocate for the poor who drew critical attention when he blasted US newspapers, including The Boston Globe, for their coverage of the clergy sexual-abuse crisis.","Other presumed front-runners include a slew of Italian cardinals, including Dionigi Tettamanzi, Angelo Sodano and Carlo Martini; Latin Americans Jorge Mario Bergoglio of Argentina, Oscar Rodriguez Maradiaga of Honduras and Claudio Hummes of Brazil; a Nigerian, Francis Arinze; and an Indian, Ivan Dias."
D0917C,"Cardinal Claudio Hummes of Sao Paolo demonstrated his concern for labor by offering shelter to striking metalworkers; Jorge Mario Bergoglio of Buenos Aires is a Jesuit priest who prefers to travel by bus and refused to live in the local archbishop's mansion; and Cardinal Oscar Andres Rodriguez Maradiaga of Tegucigalpa, Honduras, is an advocate for the poor who drew critical attention when he blasted US newspapers, including The Boston Globe, for their coverage of the clergy sexual-abuse crisis.","On Sunday, the cardinals moved into the super-secure Domus Sanctae Marthae, a euro26 million (US$20 million) hotel that John Paul had constructed inside Vatican City so they could rest in comfort in private rooms between voting sessions."
D0917C,"Cardinal Claudio Hummes of Sao Paolo demonstrated his concern for labor by offering shelter to striking metalworkers; Jorge Mario Bergoglio of Buenos Aires is a Jesuit priest who prefers to travel by bus and refused to live in the local archbishop's mansion; and Cardinal Oscar Andres Rodriguez Maradiaga of Tegucigalpa, Honduras, is an advocate for the poor who drew critical attention when he blasted US newspapers, including The Boston Globe, for their coverage of the clergy sexual-abuse crisis.","And the 115 cardinal-electors - those under age 80 - Sunday left apartments and hotels and seminaries around Rome and moved into the Domus Sanctae Marthae, the $20 million residence where they will stay while participating in the conclave that begins Monday."
D0917C,"The cardinals drew lots last week for rooms in the $20 million ""Domus Sanctae Marthae"" (St. Martha's House), a hotel built by John Paul II and operated by the Daughters of Charity of St. Vincent DePaul.","Other presumed front-runners include a slew of Italian cardinals, including Dionigi Tettamanzi, Angelo Sodano and Carlo Martini; Latin Americans Jorge Mario Bergoglio of Argentina, Oscar Rodriguez Maradiaga of Honduras and Claudio Hummes of Brazil; a Nigerian, Francis Arinze; and an Indian, Ivan Dias."
D0917C,"The cardinals drew lots last week for rooms in the $20 million ""Domus Sanctae Marthae"" (St. Martha's House), a hotel built by John Paul II and operated by the Daughters of Charity of St. Vincent DePaul.","On Sunday, the cardinals moved into the super-secure Domus Sanctae Marthae, a euro26 million (US$20 million) hotel that John Paul had constructed inside Vatican City so they could rest in comfort in private rooms between voting sessions."
D0917C,"The cardinals drew lots last week for rooms in the $20 million ""Domus Sanctae Marthae"" (St. Martha's House), a hotel built by John Paul II and operated by the Daughters of Charity of St. Vincent DePaul.","And the 115 cardinal-electors - those under age 80 - Sunday left apartments and hotels and seminaries around Rome and moved into the Domus Sanctae Marthae, the $20 million residence where they will stay while participating in the conclave that begins Monday."
D0917C,"Other presumed front-runners include a slew of Italian cardinals, including Dionigi Tettamanzi, Angelo Sodano and Carlo Martini; Latin Americans Jorge Mario Bergoglio of Argentina, Oscar Rodriguez Maradiaga of Honduras and Claudio Hummes of Brazil; a Nigerian, Francis Arinze; and an Indian, Ivan Dias.","On Sunday, the cardinals moved into the super-secure Domus Sanctae Marthae, a euro26 million (US$20 million) hotel that John Paul had constructed inside Vatican City so they could rest in comfort in private rooms between voting sessions."
D0917C,"Other presumed front-runners include a slew of Italian cardinals, including Dionigi Tettamanzi, Angelo Sodano and Carlo Martini; Latin Americans Jorge Mario Bergoglio of Argentina, Oscar Rodriguez Maradiaga of Honduras and Claudio Hummes of Brazil; a Nigerian, Francis Arinze; and an Indian, Ivan Dias.","And the 115 cardinal-electors - those under age 80 - Sunday left apartments and hotels and seminaries around Rome and moved into the Domus Sanctae Marthae, the $20 million residence where they will stay while participating in the conclave that begins Monday."
D0917C,"On Sunday, the cardinals moved into the super-secure Domus Sanctae Marthae, a euro26 million (US$20 million) hotel that John Paul had constructed inside Vatican City so they could rest in comfort in private rooms between voting sessions.","And the 115 cardinal-electors - those under age 80 - Sunday left apartments and hotels and seminaries around Rome and moved into the Domus Sanctae Marthae, the $20 million residence where they will stay while participating in the conclave that begins Monday."
D0918D,"``I never set out to write a book to change women's lives, to change history,'' said Friedan, who always kept a sense of wonder about her place in history as the mother of the contemporary women's movement.","Her book became an instant and controversial bestseller, and Friedan became the leading spokeswoman for a revitalized women's movement."
D0918D,"``I never set out to write a book to change women's lives, to change history,'' said Friedan, who always kept a sense of wonder about her place in history as the mother of the contemporary women's movement.","``She played a very pivotal, very critical role in launching the second wave of the modern women's movement.'' ``She was a giant in the 20th century for women and most significantly was a catalyst for change in the American culture,'' said Eleanor Smeal, president of the Feminist Majority Foundation."
D0918D,"``I never set out to write a book to change women's lives, to change history,'' said Friedan, who always kept a sense of wonder about her place in history as the mother of the contemporary women's movement.","Betty Friedan, the feminist crusader and author whose searing first book, ""The Feminine Mystique,"" ignited the contemporary women's movement in 1963 and in so doing permanently transformed the social fabric of the United States and countries around the world, died Saturday, her 85th birthday, at her home in Washington."
D0918D,"``I never set out to write a book to change women's lives, to change history,'' said Friedan, who always kept a sense of wonder about her place in history as the mother of the contemporary women's movement.","The movement that Friedan's energy sparked continues to grow,  and is bigger today than she could ever have dreamed when she helped  launch it in the 1960s,"" Eleanor Smeal, president of the Feminist  Majority Foundation and a former president of the National  Organization for Women, said in a statement."
D0918D,"Her book became an instant and controversial bestseller, and Friedan became the leading spokeswoman for a revitalized women's movement.","``She played a very pivotal, very critical role in launching the second wave of the modern women's movement.'' ``She was a giant in the 20th century for women and most significantly was a catalyst for change in the American culture,'' said Eleanor Smeal, president of the Feminist Majority Foundation."
D0918D,"Her book became an instant and controversial bestseller, and Friedan became the leading spokeswoman for a revitalized women's movement.","Betty Friedan, the feminist crusader and author whose searing first book, ""The Feminine Mystique,"" ignited the contemporary women's movement in 1963 and in so doing permanently transformed the social fabric of the United States and countries around the world, died Saturday, her 85th birthday, at her home in Washington."
D0918D,"Her book became an instant and controversial bestseller, and Friedan became the leading spokeswoman for a revitalized women's movement.","The movement that Friedan's energy sparked continues to grow,  and is bigger today than she could ever have dreamed when she helped  launch it in the 1960s,"" Eleanor Smeal, president of the Feminist  Majority Foundation and a former president of the National  Organization for Women, said in a statement."
D0918D,"``She played a very pivotal, very critical role in launching the second wave of the modern women's movement.'' ``She was a giant in the 20th century for women and most significantly was a catalyst for change in the American culture,'' said Eleanor Smeal, president of the Feminist Majority Foundation.","Betty Friedan, the feminist crusader and author whose searing first book, ""The Feminine Mystique,"" ignited the contemporary women's movement in 1963 and in so doing permanently transformed the social fabric of the United States and countries around the world, died Saturday, her 85th birthday, at her home in Washington."
D0918D,"``She played a very pivotal, very critical role in launching the second wave of the modern women's movement.'' ``She was a giant in the 20th century for women and most significantly was a catalyst for change in the American culture,'' said Eleanor Smeal, president of the Feminist Majority Foundation.","The movement that Friedan's energy sparked continues to grow,  and is bigger today than she could ever have dreamed when she helped  launch it in the 1960s,"" Eleanor Smeal, president of the Feminist  Majority Foundation and a former president of the National  Organization for Women, said in a statement."
D0918D,"Betty Friedan, the feminist crusader and author whose searing first book, ""The Feminine Mystique,"" ignited the contemporary women's movement in 1963 and in so doing permanently transformed the social fabric of the United States and countries around the world, died Saturday, her 85th birthday, at her home in Washington.","The movement that Friedan's energy sparked continues to grow,  and is bigger today than she could ever have dreamed when she helped  launch it in the 1960s,"" Eleanor Smeal, president of the Feminist  Majority Foundation and a former president of the National  Organization for Women, said in a statement."
D0919D,"Parker Bowles will never become Queen Camilla, nor will she take over the title of princess of Wales that was bestowed on her predecessor, Diana, whose marriage to Charles ended in divorce, partly over her.","Many Britons welcomed Prince Charles' surprise announcement that he would marry his lover Camilla Parker Bowles, but some said she never will win their hearts the way Princess Diana did."
D0919D,"Parker Bowles will never become Queen Camilla, nor will she take over the title of princess of Wales that was bestowed on her predecessor, Diana, whose marriage to Charles ended in divorce, partly over her.","Prince Charles is to marry his partner Camilla Parker Bowles, the prince's office said Thursday."
D0919D,"Parker Bowles will never become Queen Camilla, nor will she take over the title of princess of Wales that was bestowed on her predecessor, Diana, whose marriage to Charles ended in divorce, partly over her.","Prince Charles' sons William and Harry are ""delighted"" at news he will marry Camilla Parker Bowles, a spokesman for the heir to the throne's office said Thursday."
D0919D,"Parker Bowles will never become Queen Camilla, nor will she take over the title of princess of Wales that was bestowed on her predecessor, Diana, whose marriage to Charles ended in divorce, partly over her.","_ will marry in a civil ceremony, not in the Church of England, and that Parker Bowles will be called Her Royal Highness the Duchess of Cornwall after the marriage, and called the princess consort, not the queen, when Charles becomes king."
D0919D,"Many Britons welcomed Prince Charles' surprise announcement that he would marry his lover Camilla Parker Bowles, but some said she never will win their hearts the way Princess Diana did.","Prince Charles is to marry his partner Camilla Parker Bowles, the prince's office said Thursday."
D0919D,"Many Britons welcomed Prince Charles' surprise announcement that he would marry his lover Camilla Parker Bowles, but some said she never will win their hearts the way Princess Diana did.","Prince Charles' sons William and Harry are ""delighted"" at news he will marry Camilla Parker Bowles, a spokesman for the heir to the throne's office said Thursday."
D0919D,"Many Britons welcomed Prince Charles' surprise announcement that he would marry his lover Camilla Parker Bowles, but some said she never will win their hearts the way Princess Diana did.","_ will marry in a civil ceremony, not in the Church of England, and that Parker Bowles will be called Her Royal Highness the Duchess of Cornwall after the marriage, and called the princess consort, not the queen, when Charles becomes king."
D0919D,"Prince Charles is to marry his partner Camilla Parker Bowles, the prince's office said Thursday.","Prince Charles' sons William and Harry are ""delighted"" at news he will marry Camilla Parker Bowles, a spokesman for the heir to the throne's office said Thursday."
